,1,1,2,3,4,5,6,7,8,9,10,11,12,13
1,2.644836254857237e-05,5.149402463009914e-07,-1.273080987518669e-06,9.836626857960559e-08,-2.1248621762606776e-06,-1.636326377659737e-06,9.264617594482483e-09,-1.6672378908473162e-07,2.938966016884981e-07,5.257478317933641e-07,5.103670565450486e-07,-1.1499290511231972e-06,3.677462092515657e-07,-2.258926418590826e-09
1,5.149402463009914e-07,2.6061141927234505e-05,-1.6249878833754951e-07,2.358794816861141e-08,-2.68164324455431e-07,1.7429974872535726e-08,1.0716690243489529e-07,8.128496150995659e-08,5.6023745559258375e-08,4.3496818661005444e-08,4.277872495623002e-08,-2.0979835033347699e-07,-1.63998749242869e-07,-1.1665812083096277e-07
2,-1.273080987518669e-06,-1.6249878833754951e-07,2.6194114854896007e-05,-1.1021346550664428e-06,7.723500767250503e-07,7.19668200046266e-07,1.0539673168518674e-08,-3.539384573045112e-08,-1.324088457437379e-07,-4.038271375045049e-07,-3.3719336403251727e-07,2.1412277715397132e-07,-2.414969324281183e-07,1.8384232258143e-08
3,9.836626857960559e-08,2.358794816861141e-08,-1.1021346550664428e-06,2.6126872086098628e-05,-4.011820252050769e-07,-6.365275816978697e-07,-1.3698428510280156e-07,-2.354898605041244e-07,1.9222203016137911e-07,3.291203094579856e-07,1.416825488296318e-07,-2.2874669338789657e-07,4.3634774512155107e-07,-6.708467917973001e-08
4,-2.1248621762606776e-06,-2.68164324455431e-07,7.723500767250503e-07,-4.011820252050769e-07,2.6271237280699022e-05,4.573158784037818e-07,-2.805780558691418e-08,-4.779381492103456e-07,-3.306967106838805e-07,-1.521638919327018e-07,-1.7959181289398387e-07,2.975759185256642e-07,-6.180453299558269e-07,-1.3565601125979275e-07
5,-1.636326377659737e-06,1.7429974872535726e-08,7.19668200046266e-07,-6.365275816978697e-07,4.573158784037818e-07,2.6184114987279344e-05,-1.1534248574758617e-07,-4.3127001357470274e-08,2.1102062519800488e-08,-2.562225588373711e-08,-2.044951391005568e-07,4.336668257470537e-08,-3.3807486908071466e-07,1.4865248389862487e-08
6,9.264617594482483e-09,1.0716690243489529e-07,1.0539673168518674e-08,-1.3698428510280156e-07,-2.805780558691418e-08,-1.1534248574758617e-07,2.6049005454921797e-05,6.385879824830617e-08,-2.8354797728420207e-08,-2.0288311054527953e-07,-1.0163371539347792e-09,-3.2257098198265346e-08,1.6155046583102345e-07,2.4835229990200124e-08
7,-1.6672378908473162e-07,8.128496150995659e-08,-3.539384573045112e-08,-2.354898605041244e-07,-4.779381492103456e-07,-4.3127001357470274e-08,6.385879824830617e-08,2.607237018824479e-05,5.740851928518528e-07,-9.797319875687705e-08,-5.885923393763561e-08,-1.0406975845359508e-07,-4.4821286682923755e-08,-1.7431279713032672e-07
8,2.938966016884981e-07,5.6023745559258375e-08,-1.324088457437379e-07,1.9222203016137911e-07,-3.306967106838805e-07,2.1102062519800488e-08,-2.8354797728420207e-08,5.740851928518528e-07,2.6068695273490303e-05,-8.40314935812285e-08,1.926495277704937e-07,-1.902214181115536e-08,1.896127758074871e-07,5.38975689422506e-09
9,5.257478317933641e-07,4.3496818661005444e-08,-4.038271375045049e-07,3.291203094579856e-07,-1.521638919327018e-07,-2.562225588373711e-08,-2.0288311054527953e-07,-9.797319875687705e-08,-8.40314935812285e-08,2.60676783281645e-05,-1.3691639899248312e-08,2.6437900079355746e-09,-8.499932884402558e-09,-1.4716696883291063e-07
10,5.103670565450486e-07,4.277872495623002e-08,-3.3719336403251727e-07,1.416825488296318e-07,-1.7959181289398387e-07,-2.044951391005568e-07,-1.0163371539347792e-09,-5.885923393763561e-08,1.926495277704937e-07,-1.3691639899248312e-08,2.6066323602983542e-05,2.685518312528836e-07,-1.1590351402210168e-07,-1.1633705855966092e-07
11,-1.1499290511231972e-06,-2.0979835033347699e-07,2.1412277715397132e-07,-2.2874669338789657e-07,2.975759185256642e-07,4.336668257470537e-08,-3.2257098198265346e-08,-1.0406975845359508e-07,-1.902214181115536e-08,2.6437900079355746e-09,2.685518312528836e-07,2.610464525528827e-05,-1.565480691846366e-07,-8.7602576193621e-09
12,3.677462092515657e-07,-1.63998749242869e-07,-2.414969324281183e-07,4.3634774512155107e-07,-6.180453299558269e-07,-3.3807486908071466e-07,1.6155046583102345e-07,-4.4821286682923755e-08,1.896127758074871e-07,-8.499932884402558e-09,-1.1590351402210168e-07,-1.565480691846366e-07,2.6080307423005842e-05,1.583082134691233e-07
13,-2.258926418590826e-09,-1.1665812083096277e-07,1.8384232258143e-08,-6.708467917973001e-08,-1.3565601125979275e-07,1.4865248389862487e-08,2.4835229990200124e-08,-1.7431279713032672e-07,5.38975689422506e-09,-1.4716696883291063e-07,-1.1633705855966092e-07,-8.7602576193621e-09,1.583082134691233e-07,2.604941589829011e-05
