Params:	14
Performance_R2:	0.7035534514766947
Alpha:	0.05
Alpha_Bonf:	0.0035714285714285718
Term	Coefficient	StdErr	p_value	CI_lower	CI_upper
Intercept	9.171787602143612	0.004063565364340622	0.0	9.159943483818656	9.183631720468567
1	-0.007841949261705087	0.0040540693229650475	0.053111432613427816	-0.01965838937120489	0.003974490847794717
2	-0.04624066896707445	0.004054790554782109	7.30802660312372e-30	-0.05805921125882434	-0.03442212667532455
3	0.11502136409852876	0.0040564719216095	1.496836497259278e-167	0.10319792110853342	0.1268448070885241
4	0.3989614579386348	0.004062409974653026	0.0	0.38712070724061426	0.41080220863665534
5	0.2682010138909334	0.004057343649477687	0.0	0.256375030066205	0.28002699771566186
6	0.014818235183020586	0.004053712325964045	0.00025858320186840367	0.003002835616576549	0.026633634749464622
7	0.10590543020164213	0.004054362456002393	1.2656362052257907e-143	0.09408813569407856	0.1177227247092057
8	-0.02767173368055093	0.004053793337231982	9.452056911489117e-12	-0.03948736937142193	-0.015856097989679924
9	0.008959067750185833	0.004053971944315013	0.02714089482489057	-0.002857088528699741	0.020775224029071407
10	-0.012372342946243418	0.004053698164697996	0.002280862218088219	-0.02418770123669072	-0.000556984655796117
11	0.003020634943305796	0.004054498095913703	0.45629160105941036	-0.008797054915387903	0.014838324801999495
12	0.16291360123551088	0.004053638673628909	0.0	0.15109841634433205	0.1747287861266897
13	0.02083486420357056	0.004053317895530388	2.818555135238004e-07	0.00902061428781707	0.03264911411932405
