Mutation,Order 1,Order 2,Order 3,Order 4,Order 5,Order 6,Order 7,Order 8,Order 9,Order 10,Order 11,Order 12,Order 13
Mut 1,0.02777915838890451,0.0329456330739284,0.044297270851064094,0.05809393642339581,0.07553343380136202,0.090997204686058,0.10720605809152849,0.11975934190767593,0.13599148156874416,0.12757326756977894,0.09209965407950861,0.05131908724699545,0.03640447231105575
Mut 2,0.151176756552865,0.10414702991573677,0.07948657346548554,0.0644519473606049,0.055982962945263184,0.050380284018720044,0.04574470785752989,0.04143078270833058,0.03773070923224776,0.03695871033689173,0.04795108577775771,0.10695744680097172,0.17760100302759513
Mut 3,6.620937955406761e-05,0.015560516437499559,0.05481774146041369,0.09404183074026498,0.11271276012126927,0.11668245423286158,0.10792612644913055,0.09429799854278606,0.07942151887270867,0.06536607662744257,0.05870556687067728,0.17017729900607909,0.03022390125931276
Mut 4,0.25912784916978354,0.1845700022045562,0.12406362317830659,0.08155713825967292,0.05174299410731341,0.03201806217100446,0.019774673898152507,0.012748714919592142,0.011234808292727242,0.020117094732179815,0.09273477351344099,0.10680308830107739,0.0035071772521927456
Mut 5,0.1696419872584724,0.1553759295839244,0.13394566899209576,0.10966345365144976,0.08611999125718328,0.06401981504021943,0.0469012729218474,0.0359272846728535,0.029975096527091648,0.026968298038098037,0.02940867037386913,0.0537736615269791,0.05827887015591612
Mut 6,0.02459502592786447,0.029062235326092534,0.03650844630868394,0.04440595700035901,0.05717859999688198,0.07311070743641282,0.09258885561586228,0.11392680471151985,0.1248547853379664,0.1315194037237923,0.12928006092182223,0.06976951203104734,0.07319960566169466
Mut 7,0.14186833001992744,0.14262867519894934,0.1269969460733574,0.11003976774666696,0.0963376750720754,0.08499163181698922,0.07168642640679657,0.05604722870583701,0.04007563293570686,0.027639832446091625,0.02009544807973947,0.01888989327264154,0.06270251222522137
Mut 8,0.027878794440589667,0.03171999331849187,0.04627427387413855,0.061972754990077344,0.07643598528458137,0.08661351542235023,0.08960347862790465,0.08826072659126336,0.08541312983998332,0.08819959934832652,0.1002690329013068,0.08710582516275361,0.13025289019823294
Mut 9,0.015835816324640224,0.017246451440674472,0.023219273466679388,0.03391896783873022,0.04802864850764881,0.06282693856889829,0.08034634204078352,0.10314934787401074,0.1329211533433813,0.17754666950522688,0.16721466679230423,0.08429465243685179,0.05345107186016988
Mut 10,0.01411043622911049,0.01880665662320182,0.02777482993691914,0.03990937440895222,0.05517486225754087,0.06684608707775243,0.07447670971656228,0.07985963820112671,0.08422189534865561,0.09082060026972233,0.09521098402239532,0.10985001951256289,0.24293790639549803
Mut 11,0.11220723817295004,0.15774149803333312,0.1516538540824613,0.12778461313241263,0.10085593346998277,0.07503165959719471,0.05567058649963147,0.04134847028490869,0.028959697739593854,0.019374559995748084,0.020700407726937264,0.046148550600630354,0.06252293066421565
Mut 12,0.03151050781087659,0.08226555551585277,0.11550807217909288,0.12796453529785226,0.11766029058878115,0.10229762731473045,0.08978210973477248,0.08399624472811658,0.08200973341137702,0.06544369388301033,0.03846929524085872,0.03417223600243031,0.028920098292248595
Mut 13,0.024201890324461565,0.027929823327758715,0.03545342613130182,0.046195723149561004,0.06623586259011664,0.09418401261680828,0.11829265213949788,0.12924741615197885,0.1271903575498161,0.12247219352369072,0.10786035369938236,0.06073872809897954,0.039997560696646416
