,1,1,2,3,4,5,6,7,8,9,10,11,12,13
1,2.3794012613965238e-05,-3.3919138473509745e-06,-3.388645960134437e-06,-3.3936349869676073e-06,-3.398696500068223e-06,-3.3986580327462957e-06,-3.4104301073965563e-06,-3.39535124075574e-06,-3.3885759998760014e-06,-3.380220460218227e-06,-3.41370864616106e-06,-3.4037652859439404e-06,-3.402012048235893e-06,-3.4103231140784217e-06
1,-3.3919138473509745e-06,6.799011879778497e-06,5.0087424270200956e-09,3.338657237271813e-09,1.6266105530739907e-09,-2.2229003299230086e-11,1.6084354563228204e-09,-1.6612123801483027e-09,1.7006632655118122e-09,3.3658975608851143e-09,-1.6989417658778308e-09,-1.172378352396201e-08,-6.684621834384321e-09,3.3319879424097456e-09
2,-3.388645960134437e-06,5.0087424270200956e-09,6.799016723045208e-06,-1.0031319570562702e-08,-8.339169727218483e-09,3.345162580711286e-09,-1.6636668762038712e-09,-8.357128246677143e-09,-1.6520692034766842e-09,1.6425744622255483e-11,-5.0218423586262386e-09,-1.6644486668591305e-09,-6.69849177266197e-09,1.000998592182845e-08
3,-3.3936349869676073e-06,3.338657237271813e-09,-1.0031319570562702e-08,6.799004490421454e-06,-1.1538666857934127e-11,-1.1697391102469896e-08,-1.5686392793691757e-11,3.348380084103252e-09,6.68218982165558e-09,-1.644591115072264e-09,3.352456472433308e-09,-3.3567285276434465e-09,5.01527667041675e-09,-1.67014904284838e-09
4,-3.398696500068223e-06,1.6266105530739907e-09,-8.339169727218483e-09,-1.1538666857934127e-11,6.7990347393417096e-06,6.6928492717203905e-09,-4.945449418661773e-09,8.3661991374677e-09,-1.1701640042279493e-08,-6.712640872683273e-09,-1.6625876909886893e-09,-1.6354759714349132e-09,3.3378130759704994e-09,-1.3091670749824807e-11
5,-3.3986580327462957e-06,-2.2229003299230086e-11,3.345162580711286e-09,-1.1697391102469896e-08,6.6928492717203905e-09,6.79900288281667e-06,3.355164923918113e-09,3.336178522651737e-09,-3.377235306617434e-09,-1.7071720278079033e-09,-3.3417870917712344e-09,3.35762824616538e-09,-5.016838358130484e-09,-4.993907691291689e-09
6,-3.4104301073965563e-06,1.6084354563228204e-09,-1.6636668762038712e-09,-1.5686392793691757e-11,-4.945449418661773e-09,3.355164923918113e-09,6.799062884833083e-06,5.012920945423284e-09,-8.373044471894195e-09,-1.340384578350723e-08,1.1708172495385242e-08,1.1740340490310028e-08,1.9791310149653116e-11,3.3476378901236082e-09
7,-3.39535124075574e-06,-1.6612123801483027e-09,-8.357128246677143e-09,3.348380084103252e-09,8.3661991374677e-09,3.336178522651737e-09,5.012920945423284e-09,6.799001967545573e-06,-1.6939586263667654e-09,-1.0026502381550684e-08,1.675901554472432e-09,-8.317664654905924e-09,2.524082317639253e-12,-1.1466093156450852e-11
8,-3.3885759998760014e-06,1.7006632655118122e-09,-1.6520692034766842e-09,6.68218982165558e-09,-1.1701640042279493e-08,-3.377235306617434e-09,-8.373044471894195e-09,-1.6939586263667654e-09,6.799021826079186e-06,1.0051302117186405e-08,1.6396512977054024e-09,-5.053265375481043e-09,-6.6649454794581205e-09,3.323814767695366e-09
9,-3.380220460218227e-06,3.3658975608851143e-09,1.6425744622255483e-11,-1.644591115072264e-09,-6.712640872683273e-09,-1.7071720278079033e-09,-1.340384578350723e-08,-1.0026502381550684e-08,1.0051302117186405e-08,6.799045739921919e-06,-3.3666449811852796e-09,-6.72429521922381e-09,4.9799138775108886e-09,-1.6758719337321914e-09
10,-3.41370864616106e-06,-1.6989417658778308e-09,-5.0218423586262386e-09,3.352456472433308e-09,-1.6625876909886893e-09,-3.3417870917712344e-09,1.1708172495385242e-08,1.675901554472432e-09,1.6396512977054024e-09,-3.3666449811852796e-09,6.7990070028240905e-06,8.381891656293853e-09,1.0025648760867613e-08,3.342668226468155e-09
11,-3.4037652859439404e-06,-1.172378352396201e-08,-1.6644486668591305e-09,-3.3567285276434465e-09,-1.6354759714349132e-09,3.35762824616538e-09,1.1740340490310028e-08,-8.317664654905924e-09,-5.053265375481043e-09,-6.72429521922381e-09,8.381891656293853e-09,6.79907117299773e-06,6.6895744377602604e-09,1.3167794487653038e-11
12,-3.402012048235893e-06,-6.684621834384321e-09,-6.69849177266197e-09,5.01527667041675e-09,3.3378130759704994e-09,-5.016838358130484e-09,1.9791310149653116e-11,2.524082317639253e-12,-6.6649454794581205e-09,4.9799138775108886e-09,1.0025648760867613e-08,6.6895744377602604e-09,6.7990027802008645e-06,1.6570146920298982e-09
13,-3.4103231140784217e-06,3.3319879424097456e-09,1.000998592182845e-08,-1.67014904284838e-09,-1.3091670749824807e-11,-4.993907691291689e-09,3.3476378901236082e-09,-1.1466093156450852e-11,3.323814767695366e-09,-1.6758719337321914e-09,3.342668226468155e-09,1.3167794487653038e-11,1.6570146920298982e-09,6.7989781522866825e-06
