Params:	14
Performance_R2:	0.8076599842390997
Alpha:	0.05
Alpha_Bonf:	0.0035714285714285718
Term	Coefficient	StdErr	p_value	CI_lower	CI_upper
Intercept	8.185799633239395	0.003911326205606131	0.0	8.174399445295203	8.197199821183586
1	0.005680617636650842	0.003909075557889636	0.14621424292422144	-0.00571301043357144	0.017074245706873124
2	0.15709790820957847	0.003910384929532556	0.0	0.14570046376556545	0.1684953526535915
3	0.14441004256183854	0.003909960819399627	3.185110538653842e-274	0.1330138342548722	0.15580625086880487
4	0.4361862588352706	0.003910762499265291	0.0	0.4247877139036764	0.4475848037668648
5	0.30209441140566806	0.003909286225465019	0.0	0.29070016931098785	0.31348865350034827
6	0.0005886125462205155	0.0039090546198997	0.8803137451500997	-0.010804954496869816	0.011982179589310847
7	0.10286397611615655	0.003909295350024263	6.008184453307711e-146	0.09146970742648407	0.11425824480582904
8	-0.049078142683544455	0.003908910238983567	8.5783371853919e-36	-0.06047128890528342	-0.03768499646180549
9	-0.06899831090873004	0.003909125279817054	2.494713121859692e-68	-0.08039208390148952	-0.05760453791597057
10	-0.0337907156477236	0.003909055066717789	6.566396859552121e-18	-0.04518428399313697	-0.02239714730231024
11	0.3425794116051156	0.003909197114477943	0.0	0.3311854292387084	0.35397339397152283
12	0.09493497644899965	0.0039099636737794175	2.2899699951826114e-125	0.08353875982248533	0.10633119307551396
13	0.0038032884381572363	0.003908835754118939	0.330586209400084	-0.007589640685489904	0.015196217561804377
