Params:	14
Performance_R2:	0.06323423453791555
Alpha:	0.05
Alpha_Bonf:	0.0035714285714285718
Term	Coefficient	StdErr	p_value	CI_lower	CI_upper
Intercept	4.30013601317349	0.0013037557621196235	0.0	4.296336117675226	4.303935908671754
1	0.002865347695917078	0.0013037457430242767	0.027992787250829893	-0.0009345186009298806	0.006665213992764037
2	0.01166554478441214	0.0013037462073849319	4.435235467631957e-19	0.007865677134150673	0.015465412434673606
3	-0.01947013228059365	0.0013037450345503372	9.00407455384022e-50	-0.023269996512539335	-0.015670268048647965
4	0.015093503415466976	0.001303747934742256	9.379580942647189e-31	0.011293630730690986	0.018893376100242967
5	0.007914412640550138	0.0013037448804169777	1.332080926890238e-09	0.004114548857837872	0.011714276423262403
6	-0.001556924185094821	0.0013037506332568003	0.23243900368884496	-0.005356804734897043	0.0022429563647074014
7	0.008818614462883312	0.0013037447926629246	1.43450326566983e-11	0.00501875093593692	0.012618477989829704
8	0.0015311492752771963	0.0013037466966512629	0.24026026556860028	-0.0022687198009882677	0.00533101835154266
9	0.0036206411210097105	0.0013037489894491714	0.005497185113344211	-0.00017923463778994012	0.007420516879809361
10	-0.004536535737548796	0.0013037452754335582	0.0005047596633474322	-0.00833640067156698	-0.000736670803530611
11	0.0004240443566198688	0.0013037514279028272	0.745000694426919	-0.0033758385092387405	0.004223927222478478
12	-0.00036541544471596307	0.0013037448705784114	0.779268741492412	-0.004165279198752978	0.003434448309321052
13	0.0020588114980363576	0.0013037425093096416	0.11433938439302617	-0.0017410453739029295	0.005858668369975645
