,1,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0.00023626963105442199,-3.2513843129663104e-05,-3.2036296479284255e-05,-3.429328751802209e-05,-3.7339067676932386e-05,-3.5712989078310674e-05,-3.312371272454656e-05,-3.417498944263168e-05,-3.257629534965877e-05,-3.209898877376653e-05,-3.271386139140896e-05,-3.39983302092239e-05,-3.318240732587933e-05,-3.2753256775249456e-05
1,-3.2513843129663104e-05,6.574191295697591e-05,-1.913825942958e-08,4.335048789389402e-07,-1.7849804089795818e-07,-6.90538717959579e-08,3.487427017933254e-07,2.6253635667595917e-07,-1.0000052573146131e-08,3.6561139092439375e-07,-1.0975961111010192e-08,-2.450358051317786e-07,-7.655442477244434e-08,-1.8644373642360755e-07
2,-3.2036296479284255e-05,-1.913825942958e-08,6.576530642818463e-05,-1.6773448548796868e-06,1.0428066497182452e-07,4.5806216676062355e-07,2.6527891686876304e-07,4.5942436116487333e-07,1.481522562945575e-07,-4.563719056141726e-07,-4.940401958571722e-07,-3.7881031654624077e-07,-6.357305808105745e-09,-1.1544120295019883e-07
3,-3.429328751802209e-05,4.335048789389402e-07,-1.6773448548796868e-06,6.58198584593529e-05,1.0376097476415196e-06,1.4922252216377093e-07,-3.5091306870514743e-07,7.104824628562526e-08,1.9319728394932157e-07,6.133467769368733e-07,6.974963553689479e-07,-6.3402916294628e-07,5.984324053452196e-07,4.051257605215339e-07
4,-3.7339067676932386e-05,-1.7849804089795818e-07,1.0428066497182452e-07,1.0376097476415196e-06,6.601269986669179e-05,2.220915888603453e-06,5.82149421400576e-07,1.4017003914356107e-06,-4.730545648157466e-07,-1.813225501287505e-07,-2.478560563986488e-07,5.761806177688416e-07,4.56699823726465e-07,-7.921719565989636e-08
5,-3.5712989078310674e-05,-6.90538717959579e-08,4.5806216676062355e-07,1.4922252216377093e-07,2.220915888603453e-06,6.584815061623759e-05,4.127897596630503e-07,1.9223634748064555e-07,-1.184612482540052e-07,1.8247801604891608e-07,-1.8883919649046594e-07,6.020868899359617e-07,-3.094313823806685e-07,3.627876862544982e-08
6,-3.312371272454656e-05,3.487427017933254e-07,2.6527891686876304e-07,-3.5091306870514743e-07,5.82149421400576e-07,4.127897596630503e-07,6.573033514192686e-05,-2.7778568960657166e-07,-4.910674220686531e-07,-3.3811614575311516e-07,1.047410877935213e-07,-2.3913537679087473e-07,2.0441727873899334e-07,-2.134590927948967e-07
7,-3.417498944263168e-05,2.6253635667595917e-07,4.5942436116487333e-07,7.104824628562526e-08,1.4017003914356107e-06,1.9223634748064555e-07,-2.7778568960657166e-07,6.575142035401261e-05,5.456474762303514e-07,-3.0646427206778084e-07,-5.1478701269970644e-08,4.872219665705678e-07,-1.498738789616032e-07,-1.2099085080106194e-07
8,-3.257629534965877e-05,-1.0000052573146131e-08,1.481522562945575e-07,1.9319728394932157e-07,-4.730545648157466e-07,-1.184612482540052e-07,-4.910674220686531e-07,5.456474762303514e-07,6.573296233920732e-05,1.9111382159874262e-07,4.469295383100358e-07,2.358486459475659e-07,-3.189046420043184e-07,-1.582248339265208e-07
9,-3.209898877376653e-05,3.6561139092439375e-07,-4.563719056141726e-07,6.133467769368733e-07,-1.813225501287505e-07,1.8247801604891608e-07,-3.3811614575311516e-07,-3.0646427206778084e-07,1.9111382159874262e-07,6.573875475649234e-05,-2.1557702489613024e-07,2.2871512993962917e-07,-3.506418764050242e-07,-3.820531198489176e-07
10,-3.271386139140896e-05,-1.0975961111010192e-08,-4.940401958571722e-07,6.974963553689479e-07,-2.478560563986488e-07,-1.8883919649046594e-07,1.047410877935213e-07,-5.1478701269970644e-08,4.469295383100358e-07,-2.1557702489613024e-07,6.572987589713441e-05,8.726635965322917e-09,2.536393290514051e-08,2.9088870893758474e-07
11,-3.39983302092239e-05,-2.450358051317786e-07,-3.7881031654624077e-07,-6.3402916294628e-07,5.761806177688416e-07,6.020868899359617e-07,-2.3913537679087473e-07,4.872219665705678e-07,2.358486459475659e-07,2.2871512993962917e-07,8.726635965322917e-09,6.575581989456089e-05,1.427858696610227e-07,1.791473736282551e-07
12,-3.318240732587933e-05,-7.655442477244434e-08,-6.357305808105745e-09,5.984324053452196e-07,4.56699823726465e-07,-3.094313823806685e-07,2.0441727873899334e-07,-1.498738789616032e-07,-3.189046420043184e-07,-3.506418764050242e-07,2.536393290514051e-08,1.427858696610227e-07,6.572794664057134e-05,-2.609499143766301e-07
13,-3.2753256775249456e-05,-1.8644373642360755e-07,-1.1544120295019883e-07,4.051257605215339e-07,-7.921719565989636e-08,3.627876862544982e-08,-2.134590927948967e-07,-1.2099085080106194e-07,-1.582248339265208e-07,-3.820531198489176e-07,2.9088870893758474e-07,1.791473736282551e-07,-2.609499143766301e-07,6.571754450401556e-05
